date,loc_x,loc_y,soil_humidity(%),soil_temperature(°C),rain(mm/day),wind(km/d),daily_mean_temperature(°C),srad(MJ/(m2*day)),irrigation_amount(m3/mu),days_since_irrigation
2024-08-21,87.29984,44.21345,26.004166666666666,21.858333333333334,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.29986,44.21342,25.817391304347826,21.68695652173913,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.29986,44.21357,23.504166666666666,22.866666666666664,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.29989,44.21343,22.183333333333334,22.337500000000002,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.29989,44.21362,22.8125,21.679166666666664,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.29991,44.2134,22.34166666666667,23.266666666666666,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.29992,44.21353,21.195833333333333,22.087500000000002,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.29992,44.2136,21.825,21.265,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.29993,44.21346,19.395454545454545,21.854545454545455,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.29994,44.21343,26.920833333333334,21.650000000000002,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.29996,44.21353,23.9375,21.320833333333333,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.29997,44.2136,25.620833333333334,21.291666666666668,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.29998,44.21342,25.650000000000002,21.616666666666664,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.29999,44.21353,21.679166666666664,22.587500000000002,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.29999,44.21361,18.52,20.086666666666666,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30001,44.21344,27.90833333333333,21.391666666666666,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30002,44.21356,24.495833333333334,22.087500000000002,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30004,44.21342,25.395833333333332,21.195833333333333,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30005,44.21351,13.641176470588235,20.211764705882356,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30006,44.21342,25.620833333333334,21.504166666666666,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30006,44.21351,22.09333333333333,20.666666666666668,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30009,44.21338,23.282608695652176,21.76521739130435,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30009,44.21343,16.745833333333334,22.266666666666666,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30009,44.2136,15.3125,22.041666666666668,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.3001,44.21356,12.679166666666667,21.150000000000002,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30012,44.2134,24.833333333333332,22.40833333333333,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30014,44.21351,27.55,21.670833333333334,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30014,44.21361,23.461904761904762,22.133333333333333,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30015,44.21341,16.891666666666666,22.308333333333334,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30017,44.2135,30.729166666666668,21.825,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30018,44.21343,29.741666666666664,21.900000000000002,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30019,44.21338,22.795833333333334,21.029166666666665,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30019,44.21359,22.608333333333334,21.599999999999998,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.3002,44.21355,23.599999999999998,21.40416666666667,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30023,44.21349,16.6375,21.087500000000002,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30024,44.2134,24.779166666666665,21.59166666666667,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30024,44.21359,29.944444444444443,24.055555555555557,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30026,44.21337,21.23333333333333,20.54285714285714,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30026,44.2234,26.6875,22.258333333333336,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30029,44.21354,23.754166666666666,21.6125,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.3003,44.21338,23.837500000000002,21.9375,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30542,44.218,20.95,23.233333333333334,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30544,44.2181,27.3625,22.1125,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.3055,44.2184,26.266666666666666,22.7,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30552,44.218,27.0,20.200000000000003,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30552,44.2185,28.554166666666664,21.65416666666667,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30554,44.281,19.745833333333334,21.991666666666664,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30556,44.2182,23.542857142857144,22.099999999999998,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30558,44.2183,23.7,20.3,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.3056,44.2184,26.325,23.275,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30562,44.2185,26.842857142857145,22.357142857142858,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30564,44.2181,17.2625,22.058333333333334,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30568,44.2183,22.5,21.31304347826087,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.3057,44.2184,26.083333333333332,21.016666666666666,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30572,44.2185,25.779999999999998,22.86,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30576,44.2182,23.075,23.325,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30578,44.2183,22.6,22.055555555555557,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.3058,44.2184,23.3625,20.837500000000002,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30582,44.218,29.2,22.119999999999997,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30584,44.2181,28.733333333333334,21.0,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30588,44.2183,28.457142857142856,21.642857142857142,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30596,44.2182,24.1,22.049999999999997,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30598,44.2183,27.15,21.25,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30602,44.2185,26.969565217391303,21.921739130434784,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30606,44.2182,23.357142857142858,20.900000000000002,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30612,44.218,26.116666666666664,22.983333333333334,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30618,44.2183,19.422222222222224,22.644444444444446,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.3062,44.2184,26.6,22.4,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30622,44.218,26.995833333333334,22.016666666666666,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.30622,44.2185,26.683333333333334,21.3,0.0,-99.0,25.75,22.9,287.0,2
2024-08-21,87.33026,44.21359,27.4375,21.974999999999998,0.0,-99.0,25.75,22.9,287.0,2
2024-08-22,87.2998,44.21342,29.275000000000002,20.954166666666666,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29982,44.2134,27.8,21.90416666666667,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29983,44.21354,26.795833333333334,21.349999999999998,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29983,44.21361,27.2,20.908333333333335,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29984,44.21345,29.355555555555554,22.966666666666665,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29986,44.21342,30.045833333333334,21.724999999999998,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29986,44.21357,27.21666666666667,22.825,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29989,44.21343,25.21578947368421,21.36315789473684,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29989,44.21362,24.662499999999998,21.729166666666668,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29991,44.2134,27.849999999999998,23.358333333333334,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29992,44.21353,23.287499999999998,22.15833333333333,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29992,44.2136,25.06190476190476,21.376190476190477,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29993,44.21346,22.30625,21.1125,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29994,44.21343,29.120833333333334,21.495833333333334,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29996,44.21353,26.054166666666664,21.125,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29997,44.2136,27.275000000000002,21.033333333333335,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29998,44.21342,28.05454545454546,20.063636363636366,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29999,44.21353,25.325,22.90833333333333,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.29999,44.21361,23.72142857142857,19.95,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30001,44.21344,31.358333333333334,21.179166666666667,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30002,44.21356,28.495833333333334,22.245833333333334,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30004,44.21342,28.329166666666666,21.129166666666666,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30005,44.21351,15.65,20.075,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30006,44.21342,28.270833333333332,21.570833333333336,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30006,44.21351,26.05263157894737,21.16842105263158,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30009,44.21338,26.079166666666666,21.712500000000002,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30009,44.21343,21.058333333333334,22.46666666666667,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30009,44.2136,17.608333333333334,22.037499999999998,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.3001,44.21356,15.275,21.270833333333332,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30012,44.2134,27.495833333333334,22.208333333333332,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30014,44.21351,27.150000000000002,21.483333333333334,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30014,44.21361,26.6,20.5375,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30015,44.21341,22.254166666666666,22.900000000000002,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30017,44.2135,30.224999999999998,21.78333333333333,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30018,44.21343,29.11176470588235,22.77058823529412,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30019,44.21338,26.912499999999998,20.962500000000002,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30019,44.21359,25.633333333333336,21.65833333333333,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.3002,44.21355,26.575,21.204166666666666,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30023,44.21349,19.158333333333335,21.108333333333334,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30024,44.2134,29.795833333333334,21.583333333333332,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30024,44.21359,27.14782608695652,21.956521739130434,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30026,44.21337,25.870588235294118,20.03529411764706,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30026,44.2234,29.0125,22.058333333333334,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30029,44.21354,25.6125,21.575,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.3003,44.21338,26.566666666666666,21.895833333333332,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30542,44.218,20.55,21.25,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30544,44.2181,25.885714285714283,22.657142857142855,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30546,44.2182,19.55,25.85,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30548,44.2183,24.957142857142856,24.442857142857143,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.3055,44.2184,25.9,20.6,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30552,44.2185,27.370833333333334,21.504166666666666,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30554,44.281,16.73478260869565,22.204347826086956,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30556,44.2182,21.8,22.35,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30558,44.2183,21.733333333333334,22.2,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.3056,44.2184,25.425,22.0875,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30562,44.2185,25.227272727272727,22.0,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30564,44.2181,15.681818181818182,22.10909090909091,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30566,44.2182,29.885714285714283,22.47142857142857,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30568,44.2183,20.366666666666667,21.279166666666665,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.3057,44.2184,25.25,20.8,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30572,44.2185,22.335714285714285,23.478571428571428,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30576,44.2182,22.6,21.4,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30578,44.2183,20.566666666666666,22.516666666666666,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.3058,44.2184,21.747826086956522,20.482608695652175,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30582,44.218,27.900000000000002,21.233333333333334,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30582,44.2185,23.1,23.919999999999998,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30584,44.2181,26.0,22.900000000000002,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30588,44.2183,27.571428571428573,21.857142857142858,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.3059,44.2184,23.685714285714287,23.24285714285714,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30592,44.2185,19.349999999999998,23.066666666666666,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30596,44.2182,22.866666666666664,22.3,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30602,44.2185,26.287499999999998,21.7375,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30606,44.2182,21.366666666666664,21.25,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30612,44.218,24.614285714285717,23.042857142857144,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30612,44.2185,22.983333333333334,22.883333333333336,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30618,44.2183,16.975,23.2125,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.3062,44.2184,25.9,22.05,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30622,44.218,24.400000000000002,22.082608695652173,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30622,44.2185,25.9,20.45,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30624,44.2181,28.025,23.525,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.30624,44.2182,18.82857142857143,22.614285714285717,0.0,-99.0,26.95,22.7,0.0,1
2024-08-22,87.33026,44.21359,24.60909090909091,22.231818181818184,0.0,-99.0,26.95,22.7,0.0,1
2024-08-23,87.2998,44.21342,27.191666666666666,21.05,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29982,44.2134,25.95,22.233333333333334,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29983,44.21354,24.495833333333334,21.433333333333334,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29983,44.21361,25.075,20.766666666666666,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29984,44.21345,27.633333333333336,22.295833333333334,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29986,44.21342,28.13478260869565,21.656521739130437,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29986,44.21357,25.575,23.916666666666668,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29989,44.21343,22.945454545454545,22.240909090909092,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29989,44.21362,23.15833333333333,22.02916666666667,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29991,44.2134,26.0,23.933333333333334,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29992,44.21353,21.787499999999998,22.741666666666664,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29992,44.2136,23.61578947368421,21.478947368421053,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29993,44.21346,20.14,21.665,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29994,44.21343,27.229166666666668,21.795833333333334,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29996,44.21353,24.09583333333333,21.308333333333334,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29997,44.2136,25.491666666666664,20.995833333333334,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29999,44.21353,23.429166666666664,22.97083333333333,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.29999,44.21361,22.435294117647057,20.935294117647057,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30001,44.21344,29.679166666666664,21.170833333333334,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30002,44.21356,25.821739130434782,22.11304347826087,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30004,44.21342,26.53333333333333,21.216666666666665,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30005,44.21351,16.36111111111111,20.766666666666666,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30006,44.21342,26.445833333333336,21.558333333333334,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30006,44.21351,24.55263157894737,21.236842105263158,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30009,44.21338,24.320833333333336,22.166666666666668,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30009,44.21343,19.847826086956523,23.13913043478261,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30009,44.2136,16.616666666666667,22.641666666666666,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.3001,44.21356,14.795833333333334,21.65833333333333,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30012,44.2134,26.325,22.5,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30014,44.21351,25.508333333333336,22.0125,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30014,44.21361,24.833333333333332,22.566666666666666,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30015,44.21341,21.59166666666667,23.433333333333334,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30017,44.2135,28.6125,22.1875,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30018,44.21343,27.6375,21.741666666666664,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30019,44.21338,24.9375,21.145833333333332,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30019,44.21359,24.287499999999998,22.2375,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.3002,44.21355,25.087500000000002,21.320833333333333,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30023,44.21349,18.2,21.599999999999998,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30024,44.2134,28.2625,21.729166666666668,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30024,44.21359,24.46666666666667,24.40833333333333,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30026,44.21337,24.185,20.95,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30026,44.2234,27.162499999999998,22.1875,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30029,44.21354,24.02777777777778,22.216666666666665,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.3003,44.21338,25.008333333333336,22.175,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30542,44.218,17.71666666666667,23.75,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30544,44.2181,25.0375,22.6125,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30546,44.2182,18.1375,26.175,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30548,44.2183,23.240000000000002,23.57,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.3055,44.2184,21.9,24.02,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30552,44.2185,26.5,22.0,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30554,44.281,14.85,22.63181818181818,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30556,44.2182,20.47142857142857,22.214285714285715,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30558,44.2183,21.6,20.5,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.3056,44.2184,25.0,21.0,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30562,44.2185,23.4125,22.0875,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30564,44.2181,14.045454545454545,22.64090909090909,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30566,44.2182,29.6,21.950000000000003,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30568,44.2183,18.795833333333334,21.633333333333336,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.3057,44.2184,23.4,22.5,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30572,44.2185,19.66,23.59333333333333,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30576,44.2182,20.0,23.3,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30578,44.2183,19.25714285714286,23.042857142857144,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.3058,44.2184,20.369565217391305,20.821739130434782,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30582,44.218,26.633333333333336,21.96666666666667,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30582,44.2185,21.7,23.318181818181817,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30584,44.2181,24.816666666666666,23.25,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30588,44.2183,27.0,20.7,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.3059,44.2184,22.759999999999998,22.7,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30592,44.2185,18.625,22.4,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30596,44.2182,21.9,21.4,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30598,44.2183,22.633333333333336,21.099999999999998,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30602,44.2185,23.91818181818182,23.345454545454547,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30606,44.2182,19.880000000000003,21.080000000000002,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30612,44.218,22.883333333333336,23.099999999999998,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30612,44.2185,22.433333333333334,20.766666666666666,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30618,44.2183,15.52222222222222,23.700000000000003,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.3062,44.2184,24.625,22.5,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30622,44.218,22.1375,22.47083333333333,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30622,44.2185,23.900000000000002,22.866666666666664,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.30624,44.2182,18.3,20.6,0.1,-99.0,29.6,19.2,84.35,2
2024-08-23,87.33026,44.21359,24.023809523809526,23.16190476190476,0.1,-99.0,29.6,19.2,84.35,2
2024-08-24,87.2998,44.21342,26.0,22.3,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29982,44.2134,24.938888888888886,23.066666666666666,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29983,44.21354,22.98888888888889,22.35,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29983,44.21361,23.7,21.5,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29984,44.21345,26.900000000000002,23.311764705882354,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29986,44.21342,27.15,22.266666666666666,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29986,44.21357,24.65294117647059,25.170588235294115,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29989,44.21343,21.753846153846155,22.353846153846156,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29989,44.21362,22.223529411764705,23.064705882352943,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29991,44.2134,25.029411764705884,24.723529411764705,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29992,44.21353,20.85,23.766666666666666,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29992,44.2136,22.666666666666668,22.626666666666665,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29993,44.21346,19.207692307692305,22.053846153846152,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29994,44.21343,26.34705882352941,22.53529411764706,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29996,44.21353,22.805882352941175,21.970588235294116,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29997,44.2136,24.444444444444443,21.77777777777778,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29999,44.21353,22.305555555555557,23.755555555555556,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.29999,44.21361,21.636363636363637,21.60909090909091,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.30001,44.21344,28.866666666666667,21.716666666666665,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.30002,44.21356,24.299999999999997,22.477777777777778,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.30004,44.21342,25.461111111111112,21.922222222222224,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.30005,44.21351,16.04615384615385,21.353846153846156,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.30006,44.21342,25.423529411764704,21.970588235294116,0.5,-99.0,30.55,22.1,0.0,1
2024-08-24,87.30006,44.21351,23.314285714285713,22.435714285714287,0.5,-99.0,30.55,22.1,0.0,1
